# Source     : all
# Name       : sampledSurface
# Cells      : 559600
# Volume     : 4.859558e-09
# Scale factor: 1.000000e+00
# Time       	volIntegrateU
0.00436      	4.890389e-09 -6.809805e-13 -5.226232e-18
0.00437      	4.891272e-09 -6.857341e-13 -5.237983e-18
0.00438      	4.892145e-09 -6.906151e-13 -5.251496e-18
0.00439      	4.893006e-09 -6.956788e-13 -5.263202e-18
0.0044       	4.893856e-09 -7.009191e-13 -5.276672e-18
0.00441      	4.894696e-09 -7.063675e-13 -5.288296e-18
0.00442      	4.895525e-09 -7.120095e-13 -5.301731e-18
0.00443      	4.896343e-09 -7.178267e-13 -5.313307e-18
0.00444      	4.897151e-09 -7.238233e-13 -5.326599e-18
0.00445      	4.897949e-09 -7.300315e-13 -5.338256e-18
0.00446      	4.898736e-09 -7.364281e-13 -5.351503e-18
0.00447      	4.899514e-09 -7.430302e-13 -5.362774e-18
0.00448      	4.900281e-09 -7.498173e-13 -5.376032e-18
0.00449      	4.901039e-09 -7.568205e-13 -5.387484e-18
0.0045       	4.901787e-09 -7.640132e-13 -5.400685e-18
0.00451      	4.902526e-09 -7.714247e-13 -5.412040e-18
0.00452      	4.903255e-09 -7.790274e-13 -5.425175e-18
0.00453      	4.903974e-09 -7.868449e-13 -5.436473e-18
0.00454      	4.904685e-09 -7.948605e-13 -5.449617e-18
0.00455      	4.905386e-09 -8.030669e-13 -5.460834e-18
0.00456      	4.906078e-09 -8.114501e-13 -5.473817e-18
0.00457      	4.906760e-09 -8.200185e-13 -5.484985e-18
0.00458      	4.907434e-09 -8.287779e-13 -5.497926e-18
0.00459      	4.908099e-09 -8.377503e-13 -5.509037e-18
0.0046       	4.908756e-09 -8.469023e-13 -5.522028e-18
0.00461      	4.909404e-09 -8.562535e-13 -5.533007e-18
0.00462      	4.910043e-09 -8.657569e-13 -5.545946e-18
0.00463      	4.910674e-09 -8.754404e-13 -5.556893e-18
0.00464      	4.911296e-09 -8.852706e-13 -5.569802e-18
0.00465      	4.911911e-09 -8.952683e-13 -5.580693e-18
0.00466      	4.912517e-09 -9.053939e-13 -5.593580e-18
0.00467      	4.913116e-09 -9.156714e-13 -5.604451e-18
0.00468      	4.913706e-09 -9.260670e-13 -5.617306e-18
0.00469      	4.914289e-09 -9.365979e-13 -5.628093e-18
0.0047       	4.914864e-09 -9.472248e-13 -5.640877e-18
0.00471      	4.915432e-09 -9.579684e-13 -5.651595e-18
0.00472      	4.915991e-09 -9.687856e-13 -5.664351e-18
0.00473      	4.916544e-09 -9.797005e-13 -5.674982e-18
0.00474      	4.917089e-09 -9.906700e-13 -5.687869e-18
0.00475      	4.917627e-09 -1.001713e-12 -5.698428e-18
0.00476      	4.918157e-09 -1.012789e-12 -5.711329e-18
0.00477      	4.918681e-09 -1.023912e-12 -5.721774e-18
0.00478      	4.919197e-09 -1.035050e-12 -5.734741e-18
0.00479      	4.919707e-09 -1.046208e-12 -5.745001e-18
0.0048       	4.920210e-09 -1.057359e-12 -5.758003e-18
0.00481      	4.920706e-09 -1.068496e-12 -5.767945e-18
0.00482      	4.921195e-09 -1.079618e-12 -5.780862e-18
0.00483      	4.921678e-09 -1.090694e-12 -5.790643e-18
0.00484      	4.922154e-09 -1.101722e-12 -5.803707e-18
0.00485      	4.922624e-09 -1.112685e-12 -5.813182e-18
0.00486      	4.923087e-09 -1.123580e-12 -5.826333e-18
0.00487      	4.923545e-09 -1.134369e-12 -5.835493e-18
0.00488      	4.923996e-09 -1.145065e-12 -5.848909e-18
0.00489      	4.924440e-09 -1.155652e-12 -5.858233e-18
0.0049       	4.924879e-09 -1.166095e-12 -5.870910e-18
0.00491      	4.925312e-09 -1.176395e-12 -5.880573e-18
0.00492      	4.925739e-09 -1.186552e-12 -5.893158e-18
0.00493      	4.926160e-09 -1.196538e-12 -5.902635e-18
0.00494      	4.926575e-09 -1.206353e-12 -5.915145e-18
0.00495      	4.926985e-09 -1.215955e-12 -5.924459e-18
0.00496      	4.927389e-09 -1.225391e-12 -5.937200e-18
0.00497      	4.927787e-09 -1.234593e-12 -5.946559e-18
0.00498      	4.928180e-09 -1.243588e-12 -5.959027e-18
0.00499      	4.928568e-09 -1.252332e-12 -5.968214e-18
0.005        	4.928950e-09 -1.260854e-12 -5.980677e-18
0.00501      	4.929327e-09 -1.269090e-12 -5.989480e-18
0.00502      	4.929699e-09 -1.277090e-12 -6.002292e-18
0.00503      	4.930066e-09 -1.284797e-12 -6.011202e-18
0.00504      	4.930427e-09 -1.292239e-12 -6.023766e-18
0.00505      	4.930784e-09 -1.299376e-12 -6.032610e-18
0.00506      	4.931135e-09 -1.306232e-12 -6.045066e-18
0.00507      	4.931482e-09 -1.312769e-12 -6.053942e-18
0.00508      	4.931824e-09 -1.319010e-12 -6.066669e-18
0.00509      	4.932161e-09 -1.324911e-12 -6.074887e-18
0.0051       	4.932494e-09 -1.330515e-12 -6.087499e-18
0.00511      	4.932821e-09 -1.335768e-12 -6.095932e-18
0.00512      	4.933145e-09 -1.340713e-12 -6.108382e-18
0.00513      	4.933463e-09 -1.345305e-12 -6.116817e-18
0.00514      	4.933778e-09 -1.349583e-12 -6.129543e-18
0.00515      	4.934087e-09 -1.353499e-12 -6.137197e-18
0.00516      	4.934393e-09 -1.357101e-12 -6.149829e-18
0.00517      	4.934694e-09 -1.360338e-12 -6.157686e-18
0.00518      	4.934991e-09 -1.363264e-12 -6.170181e-18
0.00519      	4.935284e-09 -1.365825e-12 -6.178085e-18
0.0052       	4.935572e-09 -1.368072e-12 -6.190860e-18
0.00521      	4.935857e-09 -1.369957e-12 -6.197938e-18
0.00522      	4.936138e-09 -1.371534e-12 -6.210513e-18
0.00523      	4.936414e-09 -1.372754e-12 -6.217948e-18
0.00524      	4.936687e-09 -1.373677e-12 -6.230358e-18
0.00525      	4.936956e-09 -1.374242e-12 -6.237341e-18
0.00526      	4.937221e-09 -1.374528e-12 -6.250112e-18
0.00527      	4.937482e-09 -1.374477e-12 -6.257076e-18
0.00528      	4.937739e-09 -1.374147e-12 -6.269416e-18
0.00529      	4.937993e-09 -1.373501e-12 -6.276548e-18
0.0053       	4.938243e-09 -1.372591e-12 -6.289254e-18
0.00531      	4.938490e-09 -1.371376e-12 -6.295435e-18
0.00532      	4.938733e-09 -1.369922e-12 -6.307803e-18
0.00533      	4.938973e-09 -1.368183e-12 -6.314469e-18
0.00534      	4.939209e-09 -1.366228e-12 -6.326642e-18
0.00535      	4.939442e-09 -1.363998e-12 -6.332789e-18
0.00536      	4.939671e-09 -1.361584e-12 -6.345334e-18
0.00537      	4.939898e-09 -1.358927e-12 -6.351586e-18
0.00538      	4.940121e-09 -1.356101e-12 -6.363729e-18
0.00539      	4.940340e-09 -1.353052e-12 -6.369497e-18
0.0054       	4.940557e-09 -1.349871e-12 -6.381463e-18
0.00541      	4.940770e-09 -1.346497e-12 -6.387670e-18
0.00542      	4.940981e-09 -1.343017e-12 -6.400173e-18
0.00543      	4.941188e-09 -1.339371e-12 -6.405327e-18
0.00544      	4.941392e-09 -1.335649e-12 -6.417531e-18
0.00545      	4.941594e-09 -1.331798e-12 -6.423089e-18
0.00546      	4.941792e-09 -1.327900e-12 -6.435838e-18
0.00547      	4.941988e-09 -1.323901e-12 -6.440301e-18
0.00548      	4.942181e-09 -1.319890e-12 -6.452707e-18
0.00549      	4.942371e-09 -1.315815e-12 -6.457686e-18
0.0055       	4.942558e-09 -1.311758e-12 -6.470593e-18
0.00551      	4.942742e-09 -1.307666e-12 -6.474514e-18
0.00552      	4.942924e-09 -1.303625e-12 -6.487044e-18
0.00553      	4.943103e-09 -1.299589e-12 -6.491618e-18
0.00554      	4.943280e-09 -1.295633e-12 -6.504582e-18
0.00555      	4.943454e-09 -1.291712e-12 -6.508116e-18
0.00556      	4.943625e-09 -1.287905e-12 -6.520669e-18
0.00557      	4.943794e-09 -1.284172e-12 -6.524961e-18
0.00558      	4.943961e-09 -1.280584e-12 -6.537906e-18
0.00559      	4.944125e-09 -1.277097e-12 -6.541188e-18
0.0056       	4.944286e-09 -1.273798e-12 -6.553938e-18
0.00561      	4.944445e-09 -1.270623e-12 -6.556864e-18
0.00562      	4.944602e-09 -1.267663e-12 -6.570196e-18
0.00563      	4.944757e-09 -1.264875e-12 -6.573223e-18
0.00564      	4.944909e-09 -1.262318e-12 -6.586907e-18
0.00565      	4.945059e-09 -1.259961e-12 -6.588972e-18
0.00566      	4.945207e-09 -1.257865e-12 -6.602049e-18
0.00567      	4.945353e-09 -1.256001e-12 -6.605321e-18
0.00568      	4.945496e-09 -1.254418e-12 -6.618579e-18
0.00569      	4.945638e-09 -1.253088e-12 -6.620761e-18
0.0057       	4.945777e-09 -1.252061e-12 -6.634457e-18
0.00571      	4.945914e-09 -1.251325e-12 -6.636936e-18
0.00572      	4.946050e-09 -1.250901e-12 -6.650817e-18
0.00573      	4.946183e-09 -1.250780e-12 -6.652622e-18
0.00574      	4.946314e-09 -1.251005e-12 -6.666075e-18
0.00575      	4.946444e-09 -1.251538e-12 -6.668026e-18
0.00576      	4.946571e-09 -1.252427e-12 -6.681694e-18
0.00577      	4.946697e-09 -1.253660e-12 -6.684213e-18
0.00578      	4.946820e-09 -1.255246e-12 -6.697891e-18
0.00579      	4.946942e-09 -1.257180e-12 -6.700150e-18
0.0058       	4.947062e-09 -1.259495e-12 -6.713374e-18
0.00581      	4.947180e-09 -1.262155e-12 -6.716009e-18
0.00582      	4.947297e-09 -1.265189e-12 -6.729154e-18
0.00583      	4.947412e-09 -1.268595e-12 -6.732498e-18
0.00584      	4.947525e-09 -1.272364e-12 -6.745383e-18
0.00585      	4.947636e-09 -1.276508e-12 -6.748500e-18
0.00586      	4.947746e-09 -1.281006e-12 -6.761345e-18
0.00587      	4.947854e-09 -1.285889e-12 -6.765234e-18
0.00588      	4.947960e-09 -1.291117e-12 -6.777514e-18
0.00589      	4.948065e-09 -1.296710e-12 -6.782048e-18
0.0059       	4.948168e-09 -1.302646e-12 -6.793321e-18
0.00591      	4.948270e-09 -1.308951e-12 -6.799134e-18
0.00592      	4.948370e-09 -1.315577e-12 -6.808608e-18
0.00593      	4.948469e-09 -1.322547e-12 -6.815944e-18
0.00594      	4.948566e-09 -1.329832e-12 -6.824562e-18
0.00595      	4.948662e-09 -1.337435e-12 -6.832772e-18
0.00596      	4.948756e-09 -1.345346e-12 -6.840467e-18
0.00597      	4.948849e-09 -1.353562e-12 -6.849371e-18
0.00598      	4.948941e-09 -1.362045e-12 -6.855796e-18
0.00599      	4.949031e-09 -1.370820e-12 -6.865331e-18
0.006        	4.949120e-09 -1.379818e-12 -6.870821e-18
0.00601      	4.949207e-09 -1.389094e-12 -6.880882e-18
0.00602      	4.949293e-09 -1.398566e-12 -6.886121e-18
0.00603      	4.949378e-09 -1.408284e-12 -6.896298e-18
0.00604      	4.949462e-09 -1.418169e-12 -6.900991e-18
0.00605      	4.949544e-09 -1.428267e-12 -6.911344e-18
0.00606      	4.949625e-09 -1.438495e-12 -6.915724e-18
0.00607      	4.949705e-09 -1.448904e-12 -6.926227e-18
0.00608      	4.949784e-09 -1.459403e-12 -6.930411e-18
0.00609      	4.949861e-09 -1.470047e-12 -6.940989e-18
0.0061       	4.949937e-09 -1.480741e-12 -6.945031e-18
0.00611      	4.950013e-09 -1.491547e-12 -6.955586e-18
0.00612      	4.950087e-09 -1.502352e-12 -6.958985e-18
0.00613      	4.950160e-09 -1.513233e-12 -6.969892e-18
0.00614      	4.950231e-09 -1.524080e-12 -6.973361e-18
0.00615      	4.950302e-09 -1.534955e-12 -6.984286e-18
0.00616      	4.950372e-09 -1.545758e-12 -6.987525e-18
0.00617      	4.950440e-09 -1.556546e-12 -6.998586e-18
0.00618      	4.950508e-09 -1.567224e-12 -7.001730e-18
0.00619      	4.950575e-09 -1.577838e-12 -7.012888e-18
0.0062       	4.950640e-09 -1.588300e-12 -7.015981e-18
0.00621      	4.950705e-09 -1.598658e-12 -7.027923e-18
0.00622      	4.950768e-09 -1.608827e-12 -7.030607e-18
0.00623      	4.950831e-09 -1.618844e-12 -7.042125e-18
0.00624      	4.950892e-09 -1.628632e-12 -7.044778e-18
0.00625      	4.950953e-09 -1.638231e-12 -7.056197e-18
0.00626      	4.951013e-09 -1.647558e-12 -7.058911e-18
0.00627      	4.951072e-09 -1.656657e-12 -7.070928e-18
0.00628      	4.951130e-09 -1.665449e-12 -7.073256e-18
0.00629      	4.951187e-09 -1.673972e-12 -7.084805e-18
0.0063       	4.951243e-09 -1.682151e-12 -7.087235e-18
0.00631      	4.951299e-09 -1.690025e-12 -7.098654e-18
0.00632      	4.951353e-09 -1.697523e-12 -7.100361e-18
0.00633      	4.951407e-09 -1.704684e-12 -7.111976e-18
0.00634      	4.951460e-09 -1.711433e-12 -7.114121e-18
0.00635      	4.951512e-09 -1.717816e-12 -7.125578e-18
0.00636      	4.951563e-09 -1.723762e-12 -7.126946e-18
0.00637      	4.951614e-09 -1.729313e-12 -7.138602e-18
0.00638      	4.951664e-09 -1.734393e-12 -7.140503e-18
0.00639      	4.951713e-09 -1.739056e-12 -7.151985e-18
0.0064       	4.951761e-09 -1.743235e-12 -7.153158e-18
0.00641      	4.951809e-09 -1.746976e-12 -7.164796e-18
0.00642      	4.951855e-09 -1.750205e-12 -7.166404e-18
0.00643      	4.951902e-09 -1.752988e-12 -7.178685e-18
0.00644      	4.951947e-09 -1.755249e-12 -7.180012e-18
0.00645      	4.951992e-09 -1.757037e-12 -7.191814e-18
0.00646      	4.952036e-09 -1.758305e-12 -7.192345e-18
0.00647      	4.952079e-09 -1.759091e-12 -7.204221e-18
0.00648      	4.952122e-09 -1.759344e-12 -7.205471e-18
0.00649      	4.952164e-09 -1.759113e-12 -7.217101e-18
0.0065       	4.952206e-09 -1.758354e-12 -7.217660e-18
0.00651      	4.952247e-09 -1.757110e-12 -7.229344e-18
0.00652      	4.952287e-09 -1.755333e-12 -7.230465e-18
0.00653      	4.952326e-09 -1.753085e-12 -7.242739e-18
0.00654      	4.952365e-09 -1.750311e-12 -7.243477e-18
0.00655      	4.952404e-09 -1.747073e-12 -7.256025e-18
0.00656      	4.952441e-09 -1.743329e-12 -7.256576e-18
0.00657      	4.952479e-09 -1.739125e-12 -7.268403e-18
0.00658      	4.952515e-09 -1.734440e-12 -7.268348e-18
0.00659      	4.952552e-09 -1.729310e-12 -7.280225e-18
0.0066       	4.952587e-09 -1.723721e-12 -7.279685e-18
0.00661      	4.952622e-09 -1.717716e-12 -7.291469e-18
0.00662      	4.952656e-09 -1.711265e-12 -7.291790e-18
0.00663      	4.952691e-09 -1.704432e-12 -7.304139e-18
0.00664      	4.952724e-09 -1.697190e-12 -7.304065e-18
0.00665      	4.952757e-09 -1.689590e-12 -7.316641e-18
0.00666      	4.952789e-09 -1.681622e-12 -7.316231e-18
0.00667      	4.952821e-09 -1.673324e-12 -7.328989e-18
0.00668      	4.952853e-09 -1.664705e-12 -7.328546e-18
0.00669      	4.952884e-09 -1.655787e-12 -7.340455e-18
0.0067       	4.952914e-09 -1.646594e-12 -7.339175e-18
0.00671      	4.952944e-09 -1.637143e-12 -7.352080e-18
0.00672      	4.952974e-09 -1.627462e-12 -7.351127e-18
0.00673      	4.953003e-09 -1.617570e-12 -7.363118e-18
0.00674      	4.953032e-09 -1.607496e-12 -7.361378e-18
0.00675      	4.953060e-09 -1.597254e-12 -7.374292e-18
0.00676      	4.953088e-09 -1.586884e-12 -7.372688e-18
0.00677      	4.953116e-09 -1.576388e-12 -7.385616e-18
0.00678      	4.953142e-09 -1.565824e-12 -7.384064e-18
0.00679      	4.953169e-09 -1.555176e-12 -7.396871e-18
0.0068       	4.953195e-09 -1.544522e-12 -7.395405e-18
0.00681      	4.953221e-09 -1.533826e-12 -7.408398e-18
0.00682      	4.953247e-09 -1.523186e-12 -7.405518e-18
0.00683      	4.953272e-09 -1.512560e-12 -7.418173e-18
0.00684      	4.953296e-09 -1.502036e-12 -7.415487e-18
0.00685      	4.953321e-09 -1.491588e-12 -7.427851e-18
0.00686      	4.953345e-09 -1.481290e-12 -7.425547e-18
0.00687      	4.953368e-09 -1.471128e-12 -7.437611e-18
0.00688      	4.953391e-09 -1.461171e-12 -7.435318e-18
0.00689      	4.953414e-09 -1.451388e-12 -7.448007e-18
0.0069       	4.953437e-09 -1.441884e-12 -7.446547e-18
0.00691      	4.953459e-09 -1.432589e-12 -7.459457e-18
0.00692      	4.953481e-09 -1.423637e-12 -7.456842e-18
0.00693      	4.953502e-09 -1.414950e-12 -7.469419e-18
0.00694      	4.953524e-09 -1.406646e-12 -7.467079e-18
0.00695      	4.953544e-09 -1.398642e-12 -7.479910e-18
0.00696      	4.953565e-09 -1.391083e-12 -7.478567e-18
0.00697      	4.953585e-09 -1.383860e-12 -7.491312e-18
0.00698      	4.953605e-09 -1.377123e-12 -7.489912e-18
0.00699      	4.953625e-09 -1.370786e-12 -7.502093e-18
0.007        	4.953644e-09 -1.364962e-12 -7.501294e-18
0.00701      	4.953663e-09 -1.359560e-12 -7.513271e-18
0.00702      	4.953682e-09 -1.354729e-12 -7.513442e-18
0.00703      	4.953701e-09 -1.350349e-12 -7.524931e-18
0.00704      	4.953719e-09 -1.346564e-12 -7.525646e-18
0.00705      	4.953737e-09 -1.343283e-12 -7.536428e-18
0.00706      	4.953755e-09 -1.340604e-12 -7.538397e-18
0.00707      	4.953772e-09 -1.338463e-12 -7.547507e-18
0.00708      	4.953789e-09 -1.336957e-12 -7.550870e-18
0.00709      	4.953806e-09 -1.335989e-12 -7.558362e-18
0.0071       	4.953823e-09 -1.335690e-12 -7.562819e-18
0.00711      	4.953839e-09 -1.335933e-12 -7.569342e-18
0.00712      	4.953855e-09 -1.336858e-12 -7.574953e-18
0.00713      	4.953871e-09 -1.338350e-12 -7.580102e-18
0.00714      	4.953887e-09 -1.340519e-12 -7.586590e-18
0.00715      	4.953902e-09 -1.343262e-12 -7.590366e-18
0.00716      	4.953918e-09 -1.346688e-12 -7.597470e-18
0.00717      	4.953932e-09 -1.350667e-12 -7.600272e-18
0.00718      	4.953947e-09 -1.355332e-12 -7.608217e-18
0.00719      	4.953962e-09 -1.360557e-12 -7.610709e-18
0.0072       	4.953976e-09 -1.366449e-12 -7.618897e-18
0.00721      	4.953990e-09 -1.372888e-12 -7.620657e-18
0.00722      	4.954004e-09 -1.379975e-12 -7.629187e-18
0.00723      	4.954018e-09 -1.387592e-12 -7.630485e-18
0.00724      	4.954032e-09 -1.395834e-12 -7.639292e-18
0.00725      	4.954045e-09 -1.404581e-12 -7.640261e-18
0.00726      	4.954058e-09 -1.413926e-12 -7.649313e-18
0.00727      	4.954071e-09 -1.423748e-12 -7.650007e-18
0.00728      	4.954084e-09 -1.434138e-12 -7.659154e-18
0.00729      	4.954096e-09 -1.444973e-12 -7.659728e-18
0.0073       	4.954109e-09 -1.456331e-12 -7.668975e-18
0.00731      	4.954121e-09 -1.468096e-12 -7.669514e-18
0.00732      	4.954133e-09 -1.480349e-12 -7.678781e-18
0.00733      	4.954144e-09 -1.492941e-12 -7.678373e-18
0.00734      	4.954156e-09 -1.505974e-12 -7.688114e-18
0.00735      	4.954168e-09 -1.519311e-12 -7.688042e-18
0.00736      	4.954179e-09 -1.533027e-12 -7.697618e-18
0.00737      	4.954190e-09 -1.546994e-12 -7.697604e-18
0.00738      	4.954201e-09 -1.561278e-12 -7.707271e-18
0.00739      	4.954212e-09 -1.575759e-12 -7.707422e-18
0.0074       	4.954223e-09 -1.590501e-12 -7.717050e-18
0.00741      	4.954233e-09 -1.605373e-12 -7.716441e-18
0.00742      	4.954244e-09 -1.620445e-12 -7.726408e-18
0.00743      	4.954254e-09 -1.635586e-12 -7.726367e-18
0.00744      	4.954264e-09 -1.650857e-12 -7.736088e-18
0.00745      	4.954274e-09 -1.666130e-12 -7.736314e-18
0.00746      	4.954284e-09 -1.681466e-12 -7.747082e-18
0.00747      	4.954293e-09 -1.696733e-12 -7.746869e-18
0.00748      	4.954303e-09 -1.711990e-12 -7.756965e-18
0.00749      	4.954312e-09 -1.727114e-12 -7.756961e-18
0.0075       	4.954321e-09 -1.742156e-12 -7.766888e-18
0.00751      	4.954330e-09 -1.756997e-12 -7.765951e-18
0.00752      	4.954339e-09 -1.771687e-12 -7.776230e-18
0.00753      	4.954348e-09 -1.786115e-12 -7.776018e-18
0.00754      	4.954357e-09 -1.800318e-12 -7.786044e-18
0.00755      	4.954365e-09 -1.814193e-12 -7.784895e-18
0.00756      	4.954374e-09 -1.827771e-12 -7.795276e-18
0.00757      	4.954382e-09 -1.840954e-12 -7.794808e-18
0.00758      	4.954390e-09 -1.853774e-12 -7.805085e-18
0.00759      	4.954398e-09 -1.866145e-12 -7.803660e-18
0.0076       	4.954406e-09 -1.878088e-12 -7.814299e-18
0.00761      	4.954414e-09 -1.889513e-12 -7.813607e-18
0.00762      	4.954422e-09 -1.900469e-12 -7.825159e-18
0.00763      	4.954429e-09 -1.910845e-12 -7.824144e-18
0.00764      	4.954437e-09 -1.920686e-12 -7.834806e-18
0.00765      	4.954444e-09 -1.929892e-12 -7.834192e-18
0.00766      	4.954452e-09 -1.938521e-12 -7.845698e-18
0.00767      	4.954459e-09 -1.946466e-12 -7.844705e-18
0.00768      	4.954466e-09 -1.953767e-12 -7.855393e-18
0.00769      	4.954473e-09 -1.960368e-12 -7.853463e-18
0.0077       	4.954480e-09 -1.966276e-12 -7.864267e-18
0.00771      	4.954487e-09 -1.971435e-12 -7.863132e-18
0.00772      	4.954494e-09 -1.975891e-12 -7.874702e-18
0.00773      	4.954500e-09 -1.979554e-12 -7.873129e-18
0.00774      	4.954507e-09 -1.982487e-12 -7.884955e-18
0.00775      	4.954513e-09 -1.984607e-12 -7.883250e-18
0.00776      	4.954519e-09 -1.985953e-12 -7.894127e-18
0.00777      	4.954525e-09 -1.986502e-12 -7.891668e-18
0.00778      	4.954532e-09 -1.986242e-12 -7.902599e-18
0.00779      	4.954538e-09 -1.985187e-12 -7.899675e-18
0.0078       	4.954544e-09 -1.983313e-12 -7.910514e-18
0.00781      	4.954550e-09 -1.980619e-12 -7.908774e-18
0.00782      	4.954555e-09 -1.977135e-12 -7.920169e-18
0.00783      	4.954561e-09 -1.972819e-12 -7.918154e-18
0.00784      	4.954567e-09 -1.967725e-12 -7.929828e-18
0.00785      	4.954572e-09 -1.961808e-12 -7.927481e-18
0.00786      	4.954578e-09 -1.955129e-12 -7.939284e-18
0.00787      	4.954583e-09 -1.947648e-12 -7.936654e-18
0.00788      	4.954589e-09 -1.939426e-12 -7.948532e-18
0.00789      	4.954594e-09 -1.930430e-12 -7.945767e-18
0.0079       	4.954599e-09 -1.920712e-12 -7.957678e-18
0.00791      	4.954604e-09 -1.910254e-12 -7.954792e-18
0.00792      	4.954609e-09 -1.899106e-12 -7.966644e-18
0.00793      	4.954614e-09 -1.887267e-12 -7.963546e-18
0.00794      	4.954619e-09 -1.874781e-12 -7.975332e-18
0.00795      	4.954624e-09 -1.861658e-12 -7.972210e-18
0.00796      	4.954629e-09 -1.847939e-12 -7.983881e-18
0.00797      	4.954633e-09 -1.833645e-12 -7.980818e-18
0.00798      	4.954638e-09 -1.818798e-12 -7.992715e-18
0.00799      	4.954642e-09 -1.803454e-12 -7.987956e-18
0.008        	4.954647e-09 -1.787599e-12 -7.999546e-18
0.00801      	4.954651e-09 -1.771325e-12 -7.994944e-18
0.00802      	4.954656e-09 -1.754609e-12 -8.006334e-18
0.00803      	4.954660e-09 -1.737552e-12 -8.002008e-18
0.00804      	4.954664e-09 -1.720119e-12 -8.013120e-18
0.00805      	4.954668e-09 -1.702412e-12 -8.008762e-18
0.00806      	4.954673e-09 -1.684415e-12 -8.020640e-18
0.00807      	4.954677e-09 -1.666222e-12 -8.017107e-18
0.00808      	4.954681e-09 -1.647815e-12 -8.029102e-18
0.00809      	4.954685e-09 -1.629299e-12 -8.024769e-18
0.0081       	4.954688e-09 -1.610644e-12 -8.036211e-18
0.00811      	4.954692e-09 -1.591970e-12 -8.032731e-18
0.00812      	4.954696e-09 -1.573253e-12 -8.043599e-18
0.00813      	4.954700e-09 -1.554601e-12 -8.040485e-18
0.00814      	4.954704e-09 -1.535991e-12 -8.052110e-18
0.00815      	4.954707e-09 -1.517535e-12 -8.048834e-18
0.00816      	4.954711e-09 -1.499211e-12 -8.059838e-18
0.00817      	4.954714e-09 -1.481132e-12 -8.057168e-18
0.00818      	4.954718e-09 -1.463269e-12 -8.067888e-18
0.00819      	4.954721e-09 -1.445750e-12 -8.066479e-18
0.0082       	4.954725e-09 -1.428522e-12 -8.076055e-18
0.00821      	4.954728e-09 -1.411729e-12 -8.075946e-18
0.00822      	4.954731e-09 -1.395304e-12 -8.084233e-18
0.00823      	4.954735e-09 -1.379400e-12 -8.085446e-18
0.00824      	4.954738e-09 -1.363941e-12 -8.092536e-18
0.00825      	4.954741e-09 -1.349090e-12 -8.094881e-18
0.00826      	4.954744e-09 -1.334767e-12 -8.100786e-18
0.00827      	4.954747e-09 -1.321124e-12 -8.104612e-18
